연번,회사명,대표자명,업종,지역,확인서기간만료일
2804,튤립인터내셔널,정영호,식품,경북,2024-12-06
2805,에스엠아이,김병찬,기계금속,경북,2024-12-06
2806,제이유엑스,조재윤,S/W,서울,2024-12-06
2807, 쓰리에이치,정영재,기타,대구,2024-12-06
2808, 원세미콘,박진수,전기전자,인천,2024-12-06
2809, 피그넷에어뱅크시스템,김일주,기타,충남,2024-12-06
2810,무한정보기술,"배경록,이명화",정보통신,서울,2024-12-06
2811,농업회사법인이수농산,음수연,기타,강원,2024-12-06
2812,아이엔지시스템,김정화,정보통신,서울,2024-12-06
2813,우림,김도용,전기전자,충북,2024-12-06
2814,재성,안광섭,화학,전북,2024-12-06
2815,국제케이블,김태선,전기전자,충남,2024-12-06
2816,동오정밀 ,"이영식,이승윤",전기전자,충남,2024-12-06
2817,현성테크노,김창수,기계금속,광주,2024-12-06
2818,경문도어시스템,"이진성, 윤유석",건설,경기,2024-12-07
2819,엘렉스코리아,최민호,전기전자,인천,2024-12-07
2820,재인코퍼레이션,박정아,섬유,경기,2024-12-07
2821,플러스알파,정성효,화학,경기,2024-12-07
2822,그린프리즘,홍석진,건설,경기,2024-12-07
2823,바이트커뮤니케이션즈,이연재,서비스,서울,2024-12-07
2824,보고정보시스템,송상선,S/W,서울,2024-12-07
2825,성원엘리베이터,이준우,기계금속,인천,2024-12-07
2826,예원에스,송범진,기계금속,경기,2024-12-07
2827,조인특수데칼,조영걸,기타,경기,2024-12-07
2828,고그린테크,안은경,기계금속,인천,2024-12-07
2829,명성지엠피,이수영,기계금속,경기,2024-12-07
2830,빵야네트윅스,정명석,서비스,서울,2024-12-07
2831,에스엘바이젠,성영철,바이오,인천,2024-12-07
2832,에스제이컴퍼니,박상준,전기전자,경기,2024-12-07
2833,엠씨맥스,김병덕,기계금속,경기,2024-12-07
2834,타키온비앤티,강덕호,정보통신,서울,2024-12-07
2835,혜성씨앤씨,송영빈,전기전자,전북,2024-12-07
2836,진양산업,김성호,화학,경기,2024-12-07
2837,한국피부과학연구원 ,안인숙,바이오,서울,2024-12-07
2838,덴텀,"손종출,안춘성",전기전자,인천,2024-12-07
2839,동아실업월드엔지니어링,오병남,전기전자,경기,2024-12-07
2840,이엔에스,안병운,전기전자,경기,2024-12-07
2841,케이알,변재삼,화학,경기,2024-12-07
2842,티엠에프,차윤석,식품,경기,2024-12-07
2843,현대표지,정종환,건설,경기,2024-12-07
2844,희원정보통신,최상연,건설,경기,2024-12-07
2845,유정산업 ,"최진용, 최진호(각자대표)",기타,경기,2024-12-07
2846,창우케미칼,손영남,화학,경기,2024-12-07
2847,KC케미칼,김홍균,기타,경기,2024-12-07
2848,아이팩피앤디,박성준,기타,경기,2024-12-07
2849,디디에스엠,한민섭,화학,경기,2024-12-07
2850,솔인시스템,최영주,S/W,서울,2024-12-07
2851,신성씨앤피,윤석상,전기전자,경기,2024-12-07
2852,금전기업,"홍종식,홍종서",기계금속,전북,2024-12-07
2853,현웅디자인,이명화,섬유,서울,2024-12-07
2854,지엠티,문병욱,S/W,경기,2024-12-07
2855,한기술,김영삼,정보통신,대전,2024-12-08
2856, 에이투지시스템,이제호,정보통신,충북,2024-12-08
2857, 트위니,"천홍석, 천영석",S/W,대전,2024-12-08
2858,대륜엔지니어링,고영수,전기전자,제주,2024-12-08
2859,디케이코리아,노이환,기타,대구,2024-12-08
2860,온라인파워스,배동혁박종진,S/W,서울,2024-12-08
2861,유진제지,김은숙,기타,경북,2024-12-08
2862,제이유코리아,송호정,기계금속,경북,2024-12-08
2863,디에이메트리얼,박상우,화학,전남,2024-12-08
2864,럭스나인,김인호,기타,서울,2024-12-08
2865, 진양,이두형,기타,광주,2024-12-08
2866,핌텍,이재철,기계금속,경북,2024-12-08
2867,개봉테크,양수호,기계금속,경기,2024-12-08
2868,동양잉크,최대광,화학,경기,2024-12-08
2869,에스테크,박진섭,기계금속,대구,2024-12-08
2870,우신기공,권영일,기타,대구,2024-12-08
2871,피닉스,허정석,전기전자,경기,2024-12-08
2872,스트롱케미칼,김종원,화학,전남,2024-12-08
2873,구상,이성욱,S/W,서울,2024-12-09
2874,레인아이,강경철,S/W,전남,2024-12-09
2875,진미농산,이윤재,식품,충남,2024-12-09
2876,다온오토,양봉근,화학,충남,2024-12-09
2877,우진이엔에스,강우진,기타,전북,2024-12-09
2878,미소에프엔씨,유인성,식품,충남,2024-12-09
2879,브랜드뉴,김현아,기계금속,울산,2024-12-09
2880,아우내푸드,윤석정,식품,충남,2024-12-09
2881,이에스피,김영민,전기전자,울산,2024-12-09
2882,인시그널,고현철,전기전자,서울,2024-12-09
2883,자우버,강민구,기타,충남,2024-12-09
2884,메이티,김택규,S/W,서울,2024-12-09
2885,애니셀,이명신,서비스,경기,2024-12-09
2886, 대성하이테크,정진한,기타,충남,2024-12-09
2887,뉴테크,이정환,전기전자,울산,2024-12-09
2888,송학장갑 ,최현규,기타,충남,2024-12-09
2889,티디이엔텍,김재현,기타,울산,2024-12-09
2890,한영정밀,한영욱,기계금속,경남,2024-12-09
2891,제이엠큐앤테크,조병익,기계금속,경남,2024-12-09
2892,진흥기업,조훈형,기계금속,인천,2024-12-09
2893,아이앤테크,정동근,기계금속,광주,2024-12-09
2894,더세이프,최기헌,기계금속,경기,2024-12-10
2895,두성,마희정,서비스,경기,2024-12-10
2896,세풍폴리머,김종만,화학,서울,2024-12-10
2897,제이슨그룹,정진영,서비스,서울,2024-12-10
2898,나이스레이저,문순천,기계금속,충북,2024-12-10
2899, 재원인더스트리,김미라,기타,경기,2024-12-10
2900,보현메탈,지병문,기계금속,경기,2024-12-10
2901,정림이엔씨건축사사무소,김무진,건설,경남,2024-12-10
2902,농업회사법인 호정식품 ,유영군,식품,전남,2024-12-10
2903,미래정보산업,문오영,전기전자,경기,2024-12-10
2904,신화콘텍,이정진,전기전자,경기,2024-12-10
2905,엘트정보기술,김용호,정보통신,서울,2024-12-10
2906,투데이게이트,김익훈,정보통신,서울,2024-12-10
2907,티아이스퀘어,이길수,정보통신,경기,2024-12-10
2908,지엘팜텍,왕훈식,서비스,경기,2024-12-10
2909,지피케이,이문재,기타,부산,2024-12-10
2910,엔에스디자인,박흥식,서비스,대구,2024-12-10
2911,성창사,박장용,전기전자,부산,2024-12-11
2912,엠에스글로벌바이오,정남옥,바이오,부산,2024-12-11
2913,두현분말야금,"김현옥,권영현",기계금속,경남,2024-12-11
2914,에프피,남수용,화학,부산,2024-12-11
2915,필리아테크놀러지,손구현,전기전자,경기,2024-12-11
2916,하드램,민성욱,전기전자,경기,2024-12-11
2917,씨에스엠테크,강문호,기계금속,부산,2024-12-11
2918,남양산업,박희섭,기계금속,대구,2024-12-12
2919,드림팩,조용기,기타,경기,2024-12-12
2920,비즈,유경숙,서비스,경남,2024-12-12
2921,새힘정보기술,한종호,S/W,충북,2024-12-12
2922,스마트소셜,김희동,정보통신,부산,2024-12-12
2923,신일포장,인희선,기타,경기,2024-12-12
2924,아베크,천경호,전기전자,경기,2024-12-12
2925,에스알,유철하,식품,경기,2024-12-12
2926,엘에이티,김흥환,기타,경기,2024-12-12
2927,이온케어스,강진호,전기전자,경기,2024-12-12
2928,피앤이시스템즈,안희은,전기전자,경기,2024-12-12
2929,한국힌지테크,박상천,기계금속,경기,2024-12-12
2930,바론코리아,최재혁,기계금속,울산,2024-12-12
2931,부성에버텍,윤성순,기계금속,경기,2024-12-12
2932,신창핫멜트,노동건,화학,경기,2024-12-12
2933,우일무역,김도영,섬유,경기,2024-12-12
2934,원덕금속,김석조,기계금속,경남,2024-12-12
2935,유진기술,김영근,기계금속,대전,2024-12-12
2936,이엑스테크놀러지,정성욱,전기전자,경기,2024-12-12
2937, 에프에스,김미화,S/W,대전,2024-12-12
2938, 진산피알엠,김인준,기계금속,경기,2024-12-12
2939,레이월드,류지창,서비스,대구,2024-12-12
2940,미주,이익주,기계금속,경기,2024-12-12
2941,백두에프앤에스,최윤석,식품,대구,2024-12-12
2942,백두에프엠,최윤석,식품,대구,2024-12-12
2943,범안,안성분,기계금속,경남,2024-12-12
2944,세리화장품,신경호,화학,경기,2024-12-12
2945,소이넷,"김용호, 박정우",S/W,경기,2024-12-12
2946,아이디큐,조성민,기계금속,경기,2024-12-12
2947,일신엔지니어링,이춘만,기계금속,경기,2024-12-12
2948,제이원,장성태,기계금속,경기,2024-12-12
2949,한국선박기술,오동섭,기타,경남,2024-12-12
2950,홀삭스,박진현,섬유,대구,2024-12-12
2951,풍성식품,남지곤,식품,경남,2024-12-12
2952,풍성에프엔비,남지곤,식품,경남,2024-12-12
2953,피에스산업,남지곤,기타,경남,2024-12-12
2954,아이오티플렉스,박문수,정보통신,부산,2024-12-12
2955,화신정밀,김영호,기계금속,경남,2024-12-12
2956,삼승텍스타일 ,채호종,섬유,경기,2024-12-12
2957, 비네아,최미숙,S/W,대전,2024-12-12
2958,경동산기,홍원발,기계금속,경북,2024-12-12
2959,포인디자인,안현모,기타,경기,2024-12-12
2960,포스켐,오두영,화학,경기,2024-12-12
2961,준테크,신경준,기계금속,경기,2024-12-12
2962, 공진,"윤규중, 윤지우",기타,경기,2024-12-12
2963,엑소,문형세,전기전자,부산,2024-12-12
2964,삼송마그마,"황정준 ,황석창",건설,서울,2024-12-13
2965,라임플레이스,박윤구,건설,서울,2024-12-13
2966,텐덤,유원일,정보통신,서울,2024-12-13
2967,피플멀티,박훈웅,전기전자,서울,2024-12-13
2968,대덕에이엠티,배정희,기계금속,경기,2024-12-13
2969,알토켐,강진규,화학,경기,2024-12-13
2970,우드코리아,김옥희,기타,경기,2024-12-13
2971,씨아이즈 ,최해용,전기전자,경기,2024-12-13
2972,영동금형열처리,김종필,기계금속,경기,2024-12-13
2973,삼양금속,박원식,기계금속,대구,2024-12-13
2974,농업회사법인 우리밀식품 ,진승영,식품,광주,2024-12-13
2975, 한라인테크,이갑진,전기전자,경기,2024-12-13
2976,와이디티,은성진,환경,경기,2024-12-13
2977,새한화장품,채성준,화학,인천,2024-12-13
2978,삼원금속,김은숙,기계금속,경기,2024-12-13
2979,성지미크론,이지영,기계금속,경기,2024-12-13
2980,거화,엄기현,건설,강원,2024-12-13
2981,경도,조영,기계금속,경남,2024-12-13
2982,금부치아,오효근,기타,서울,2024-12-13
2983,넷맨,서승호,S/W,서울,2024-12-13
2984,다움코퍼레이션,신장우,기타,서울,2024-12-13
2985,대성사,허부걸,기계금속,경남,2024-12-13
2986,대원지에스아이,서보성,전기전자,경북,2024-12-13
2987,덕영엔지니어링,박영환.박규형,기계금속,경기,2024-12-13
2988,데이타뱅크,"천윤우,박황백,이혁재",S/W,대구,2024-12-13
2989,돌핀,김영석,기계금속,경기,2024-12-13
2990,동보파워텍,심승용,전기전자,경기,2024-12-13
2991,듀얼아이,권성욱,전기전자,경기,2024-12-13
2992,등주인스트루먼트,도동규,기계금속,경기,2024-12-13
2993,디지털파이,김효성,S/W,서울,2024-12-13
2994,맥스럭,김홍길,전기전자,충남,2024-12-13
2995,모텍스,장상빈,기타,경기,2024-12-13
2996,무토,이승환,섬유,경기,2024-12-13
2997,베스트인포텍,홍민규,정보통신,경기,2024-12-13
2998,부성,이도식,기계금속,경남,2024-12-13
2999,삼우기초기술,홍범석,기계금속,서울,2024-12-13
3000,삼우엔지니어링,곽재문,기계금속,경남,2024-12-13
3001,선우엔지니어링,문병래,기계금속,경기,2024-12-13
3002,성원기업,정종태,기계금속,부산,2024-12-13
3003,성일기공,김성묵,기계금속,인천,2024-12-13
3004,세지테크,정춘실,기계금속,충남,2024-12-13
3005,셀파코리아,오완석,기계금속,대구,2024-12-13
3006,신화열처리,장형규,기계금속,경남,2024-12-13
3007,아로와나금쥬얼리,"김성진,송상엽",기타,서울,2024-12-13
3008,아성프라텍,"김민철, 노시정(각자대표)",화학,경기,2024-12-13
3009,아이시에스,전치권,서비스,서울,2024-12-13
3010,아이씨엠씨,김동휘,기계금속,전북,2024-12-13
3011,아이엔텍,"최정희,최두환",기계금속,대구,2024-12-13
3012,아크라인소프트,정석길,S/W,서울,2024-12-13
3013,아톤,김종서,서비스,서울,2024-12-13
3014,에스.디.엠,조철연,기계금속,광주,2024-12-13
3015,에스엘에스,이은수,식품,경기,2024-12-13
3016,오리엔탈코머스,심정섭,기타,부산,2024-12-13
3017,온디맨드소프트,채은미,S/W,대구,2024-12-13
3018,용진일렉콤,홍언필,정보통신,경기,2024-12-13
3019,웨이브텍,이승모,정보통신,경기,2024-12-13
3020,이퓨쳐,이기현,정보통신,서울,2024-12-13
3021,창성정보기술,전종건,서비스,서울,2024-12-13
3022,케이엠헬스케어,신병순,기타,경기,2024-12-13
3023,케이티엔에프,이중연,정보통신,서울,2024-12-13
3024,케이피 일렉트릭,김호철,전기전자,인천,2024-12-13
3025,코벡엔지니어링,박춘경,기계금속,서울,2024-12-13
3026,포인트,송기홍,전기전자,부산,2024-12-13
3027,한국스카다,이상옥,환경,경기,2024-12-13
3028,한라이비텍,"정원석,김윤효",기계금속,부산,2024-12-13
3029,한설그린,"한승호,옥승엽",건설,서울,2024-12-13
3030,허브메카,박시현,S/W,서울,2024-12-13
3031,휴텍엔지니어링,유재규,기계금속,경기,2024-12-13
3032,히즈시스템,홍희갑,기계금속,경기,2024-12-13
3033,Y.M.P,최석종,기타,대구,2024-12-13
3034,남부산업,김혜숙,기타,광주,2024-12-13
3035,대봉비엠텍,박대원,기계금속,부산,2024-12-13
3036,대진기술정보,권재국,S/W,대구,2024-12-13
3037,도가테크,백선영,정보통신,전북,2024-12-13
3038,동성화학공업,오영택,화학,경기,2024-12-13
3039,동양파이프,강영길,기타,전북,2024-12-13
3040,삼우금속공업,"방효철,방남석",기타,경남,2024-12-13
3041,서진씨엔에스,"김재영,박찬숙",정보통신,충북,2024-12-13
3042,성원포밍,윤희성,화학,경기,2024-12-13
3043,에드뷰시스템,이광호,전기전자,경북,2024-12-13
3044,엠에스웨이,이민수,전기전자,서울,2024-12-13
3045, 뉴올,탁상훈,기타,충남,2024-12-13
3046, 보타메디,이행우,바이오,제주,2024-12-13
3047, 세나코,진영성,기계금속,경남,2024-12-13
3048, 시온텍,강경석,환경,대전,2024-12-13
3049, 엠티씨,조정권,기계금속,경기,2024-12-13
3050, 위더스텍,성우열,정보통신,대전,2024-12-13
3051, 휴텍스,김기수,기계금속,대전,2024-12-13
3052,고려필터,박병근,기계금속,경남,2024-12-13
3053,세화,공해수,기계금속,경북,2024-12-13
3054,창진테이프,김진외,화학,경북,2024-12-13
3055,푸른나래,김미행,건설,경기,2024-12-13
3056,풍원정공,심창섭,기계금속,경기,2024-12-13
3057,한국켐텍,김영수,화학,경남,2024-12-13
3058,헥스파워시스템,김상성,전기전자,서울,2024-12-13
3059,화남식품산업,오승훈,식품,경기,2024-12-13
3060,이화교역,이병율,화학,서울,2024-12-14
3061,태신이앤씨,송영득,건설,강원,2024-12-14
3062, 유일이엔지,박남신,건설,서울,2024-12-14
3063,이노그루,변원,정보통신,서울,2024-12-14
3064,천일디자인,천충일,건설,서울,2024-12-14
3065,케이티씨,윤주영,기타,강원,2024-12-14
3066,베타젠,장창수,서비스,서울,2024-12-14
3067,앙투카에스엘,김욱,기타,강원,2024-12-14
3068,제이케이글로벌,박정근,식품,경기,2024-12-14
3069,지니테크,김호인,기계금속,경기,2024-12-14
3070,해영이엔지,김윤묵,건설,강원,2024-12-14
3071,엔시큐어,문성준,S/W,서울,2024-12-14
3072,엠피닉스,강상도,전기전자,광주,2024-12-14
3073,엘앤비기술,이성희,정보통신,부산,2024-12-14
3074,현대메디텍,송미희,기타,강원,2024-12-14
3075,대양정보통신,주양로,정보통신,전남,2024-12-14
